beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
vasilis patsalos automotive ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
v.g.m. architects & engineers consultants ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
urban splash limited,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
unotel communications ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
unicare (chemicals) ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ultra 555t lae limited,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
u.p.v.c. fenster ltd,CY,Cyprus,project,,,,,,,United Kingdom,England,Devon,,TQ12 4PJ,,,"Unit 5, Midas Court, Minerva Way, Brunel Road Industrial Estate, Newton Abbot TQ12 4PJ, UK",50.530268,-3.593473,true,
trojantec ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
transim transportation research ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
tradeway enterprises ltd / mihaela huides,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
toy pals ltd / αλεξαντρα - μαρια παπαπετρου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
touch my hair studio ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
top beis ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
theohalko solar energy industry ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
theodorou tbs ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
theodoros kassianos bookmakers ltd / ελενα θεοδωρου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
themistocleous mavromoustakos label manufacturers ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
the yum company ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
the sugar mill jewellery shop ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
the new generation steel work and houses ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
the k.g.k. coffee express ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
the churchill hotel management ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
thalassomorfi beauty & spa ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
th.l. insulated concrete forms ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
th. l. insulated concrete forms (icf) ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
talent team consulting t.t ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
t.theodorou autotest motor services ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
t.pitsilli ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
t.c. geomatic ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
t. d. foulis furniture ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
success advertising co ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
streamlining ltd / σωτηρησ αλλαγιωτησ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
stelana ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
stathis petsas aluminium systems ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
starz moda ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
star one consulting limited / αντρεασ σαββα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
stalos hair studio ltd / γιαννα λοϊζου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μ. σιδέρης & υιός λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γ. στασησ & υιοι λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α. μιχαηλ & δ. δημητριου λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ι. α. νεοκλεουσ & συνεργατεσ δ.ε.π.ε. / αναστασια τρυφωνοσ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ι. α. νεοκλεουσ & συνεργατεσ δ.ε.π.ε. / anastasiia savchuk,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μ. π. θεοδωρου (βιομηχανια αλατοσ) & σια λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
σ. ι. σεραφεíμ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
κ. μ. αβρααμ & υιοι λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ι. π. γαια οινοτεχνικη λτδ / ελενα ονησιφορου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α. π. γ. συνθεσεισ αλουμινιου λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
π. χ''αντώνης γκαράζ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
"π. χ"" αντώνης γκαράζ λτδ",CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
τ. theodorou autotest motor services ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
κ. pelekanos air filter ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α. ch. viveka fashion limited / ελενα καλλινικου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ο. & σ. στεφάνου λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
π. & κ. σαββίδης γκαράζ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γ. & α. α/φοί σταύρου (ηλεκτρολόγοι) λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ε&p paris hair studio ltd / κατερινα ψαθα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
κ & l litho-fit ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
«γεια σου μαμα» νηπιαγωγειο / αντρονικη λαμπρου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
zoom work - out ltd/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
zhanna sazhaeva,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
zeppelin trading ltd / νατασα βικησ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
zenon chrysanthou hotels ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
zaxaριασ γεωργιου και υιοσ λτδ / γεωργια κοσμα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
zanneti sweet & sugar creations ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
z.p.l. zenith publications ltd / μαριαννα μισου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
z.p.l. zenith publications ltd / μαρια θεμιστοκλεουσ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
xtrader ltd (πρώην cosmilia) / κλαιρη μελα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
x.m.a.s. it services ltd/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
x-treme bikes chris demetriou ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
woodermo ltd/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
wellcare ltd / πωλινα μηνα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
wakai beauty & spa,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
vryonidou and savvidou llc,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
voskarides and tsianakkas restaurant ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
vita cyprus ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
viogea ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α.α longlive ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
κ.l.i. auto electricians ltd,CY,Cyprus,project,,,,,,,United States,New York,Queens County,,11101,38th Avenue,10-4,"10-4 38th Ave, Long Island City, NY 11101, USA",40.7584384,-73.9421259,true,
α. ευαγγελιδησ & υιοσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α. χριστοφορου & σια γεωεπιχηρησεισ / μαρια γεωργιου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ο. σιαμπαρτασ δ.ε.π.ε.,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μ. αβρααμίδης & σία λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
π. παναγιωτου & ν. χαραλαμπουσ λιμιτεδ / στελλα μαρκου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ν. αφανειωτησ & ι. παυλιδησ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χ. ευαγγελου λτδ/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α. ιακωβίδης λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μ. καλογηρου (οδοντογονια) λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α. νικολαου εργαστηριο φυσικοθεραπειασ λιμιτεδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ν. ροτσιδησ & σια δ.ε.π.ε.,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α. μιιχαηλ ισιωματα & βαφεσ αυτοκινητων λτδ/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ν. γαβριηλ και υιοι λτδ / χριστινα χρυσανθου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α. καλαϊτζή & υιοί λτδ,CY,Cyprus,project,,,,,,,Cyprus,Nicosia,,Strovolos,2064,Prodromou,121,"Prodromou 121, Strovolos 2064, Cyprus",35.163908,33.348608,true,1011
ελσα σουρουλλα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
φημη μπετον λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
αννα μαρια βαρναβιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
σκε κοκκινοτριμιθιασ / αντρουλλα στυλιανου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαα καλογηρου μηχανολογικά λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ζωη ναταλη αθανασιου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
νεα στερεoτησ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
τηε point pilates and dance ltd/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
"εκμ & mk ""o αρχιμηδησ λτδ""",CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
βεtween the lines an office of urban architecture ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ονda verde ltd/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
φι.πασ κτηματικεσ επιχειρησεισ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
συ.χα αρτοποιειον-ζαχαροπλαστειον λτδ/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χρ. ηροδοτου τυπογραφεια λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χρ. ξύστρος γκαράζ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χρ. νικολαου & υιοι λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χρ. ξύστρος γκαράζ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μι. σα. γε λιμιτεδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
το νέο καφενειο στεμα λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ιntergaz ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
εnabletech ltd / μαρια μιχαηλιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α/φοι χριστοφορου πλαστικσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α/φοι όθωνοσ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α/φοι σαββα μουχτου λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α/φοι χz ιορδανου ξυλουργικεσ επιχειρησeiσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α/φοι β. & κ. καραλουκα (μπετον) λτδ / μαρια τεγγερη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α/φοι θ&μ σεργιου λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α/φοί θ & μ σεργίου λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α/φοί x.z. ιορδάνου ξυλουργικές επιχειρήσεις λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χ.χαραλαμπουσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μ.σιδερησ & υιοσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ι.π.γαια οινοτεχνικη λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
σ.π.ε.γ. συνδεσμοσ παρασκευαστων παραδοσιακων εδεσματων γεροσκηπου λιμιτεδ / σοφια-μαρια μεττη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
φ.χ.κ. υπεροικοδομικη λτδ / ανδριανη χριστοφιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
φ.χ.κ. υπεροικοδομικη λτδ / γεωργια γεωργιου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μ.μ.μ. ιστοεικονα λτδ / ηλιανα χριστου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μ.μ.μ. ιστοεικονα λτδ / ελενη κυριακου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δ.μ.φ. α/φοι κότερου (σκυρόδεμα) λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
θ.ε.σ. (μαλουντα) επιπλωσεισ & ξυλουργικα λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
θ.ε.σ. (μαλουντα) επιπλωσεισ & ξυλουργικά λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
"ε.κ.μ & μ.κ. ο ""αρχιμήδης"" λτδ",CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χ.χ. φυτοπαραγωγική λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α.χ. επιχειρησεισ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μ.π. σοφοκλεουσ και συνεργατεσ δ.ε.π.ε,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δ.μ. πραστίτης λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α.σ. αλεξανδρου & υιοσ ξυλουργικεσ εργασιεσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ε.α. κυπριανου λτδ / ελενα αχιλλεωσ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μ.γ. ταμασσιοσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γ.ι. μοναδικον λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
σ.θ. παφιτησ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α.α. κούλας λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γ.π. οιστρος - ένεκεν λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
π.α. πιερή λτδ/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ε.α. primary educational services ltd/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
υ.κ. mega plast ltd,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δ.κ. & ν.μ. κεντρο ενδοδοντιασ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
α.α παπαποστολου λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
σ.γ κεντρο θεραπειασ και αποκαταστασησ παιδιων λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γεω.παυλίδης & αραούζος λτδ,CY,Cyprus,project,,,,,,,Cyprus,Nicosia,,Nicosia,,,,"Riverside, Nicosia, Cyprus",35.1812763,33.3931438,true,1000
κώστας α. πίτσιλλος & υιοί λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
αβρααμ δ. αβρααμ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μιχαηλ α. μιχαηλ & υιοσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ρένος & δημήτρης λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
λουκασ & μαριοσ σακκασ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
"ιδρυμα ""η κιβωτοσ"" / σουζαννα βοϊτασιηνσκα χαραλαμπουσ",CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
υγεια/δυγεια/0609(βιε)/21,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ακμων- κέντρο βιομηχανικής έρευνας ανάπτυξης,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ξενια κωνσταντινιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ομασσ αρχιτεκτονικη / νικη μακαριου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
νικοσ παπαδοπουλοσ & υιοσ (εταιρεια μωσαϊκων) λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ηλιασ δημοσθενουσ λτδ / αλεξανδρα κασιωτη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ηλιασ δημοσθενουσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γλυκά πλασματάκια λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χαρησ τσαγκαριδησ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
τασοσ χρυσοστομου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
παρια στυλιανιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
φλώρα ηλεκτρικές εγκαταστάσεις λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
τάσος μελινιώτης γκαράζ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
παρισ σκουλουκοσ και συνεργατεσ / μαρια σουροπετση,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ερμησ αντωνιαδησ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαρια ονισηφορου / μαρια αδαμου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ηλιασ παπασαββασ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ελενα τρουλλιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ελενα σοφοκλεουσ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
λακησ στυλιανου / μαρια δημητριαδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
νικοσ αποστολου (ξυλουργειο) λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γιωτα μιλτιαδου & συνεργατεσ δ.ε.π.ε. / βερα κεσιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
νικοσ βασιλειου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαρια μιλτιαδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
αντρη αποστολου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαρια αχνιωτου αρχιτεκτονεσ συμβ. μηχ. λτδ / χριστινα βιολαρη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
αρωμα βανιλιασ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
φάνος αντωνίου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
νικοσ βικτωροσ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαρια μαρκιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ελινα φαιδωνοσ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δημοσ τσεριου / μαρουλλα χαραλαμπουσ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δημοσ τσεριου / τζουλια-αννα μουγιαννιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δημοσ ορεινοσ / σταυροσ σταυρινου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δημοσ τσεριου / σολων σολομωνιδησ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δημοσ τσεριου / αλκησ μυλωνασ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
νασια ωρολογα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μηροσ γιαγκου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαρια κοιλωνη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ελενα ταλιωτη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
σωτοσ λαππασ εταιρεια πρακτορων και συμβουλων ασφαλειων λτδ / στυλιανοσ σωτηριου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δημοσ αγιου αθανασιου / χαραλαμποσ νικολαου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαμασ χατζη χριστοφησ & συνεργατεσ δεπε/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μυρτω καψου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαρια παρπα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γίωτα καιι κούλα δρουσιώτου λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ελενα και φυτουλα αντωνιου γυμναστηρια λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
πελλα λτδ,CY,Cyprus,project,,,,,,,Greece,,,Thermi,570 01,,,"Thermi 570 01, Greece",40.5485201,23.019646,true,
χαρησ α.δημητριου λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαρια & σωκρατησ κουρκουτη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
βικη περικλεουσ ανδρεου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
εβελ νεοκλεουσ εκπαιδευτικοσ ψυχολογοσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
φωτησ παφιτησ & υιοσ λτδ,CY,Cyprus,project,,,,,,,Cyprus,Nicosia,,Nicosia,1046,B16,70,"Λευκωσία,Κύπρος, B16 70, Nicosia 1046, Cyprus",35.172539,33.386442,true,1000
μιχαλησ α. γερμανοσ & υιοι λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ανδρέας α. μάος & υιοί λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
"ανδρεασ χ"" θεοφανουσ & υιοι λτδ",CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γραφειο / ανθη σαββα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μάριος & ανδρέας πέτρου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
λοϊζου & γαβριηλ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
κεντρο φυσικοθεραπειασ και αποκαταστασησ α. τεκλοσ λιμιτεδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
παυλοσ κωνσταντινιδησ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
κώστας χατζηγεωργίου(αεροπόρος),CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
κώστας χατζηγεωργίου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
κέντρο εφαρμοσμένων ερευνών και τεχνολογίας,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
κραμβη ταχυδρομικεσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
βάσος φραντζέσκου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ακταια τουριστικεσ επιχειρησεισ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
τμήμα εργασιακών σχέσεων,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ηλιανα χαραλαμπουσ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαριοσ δημοσθενουσ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
νίκος λυσάνδρου ηλεκτρικές εγκαταστάσεις λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γιουλα ελευθεριου / μαρια γαβριηλ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαριοσ ευθυβουλου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γενικό λογιστήριο,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
βελινα μαυροχαννα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
αμαλια παναγιωτου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
τερεζα γιωργαλλη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
στελλα στυλιανου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
σπυροσ προκοπιου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
λοιζοσ χρυσανθου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ειρηνη πατσαλιδη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
πιεροσ γεωργιου καρδιολογικο κεντρο λτδ/,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
φαιδων φαιδωνοσ επιχειρησεισ λτδ / περσεφονη λωλου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
αδωνησ καραολησ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
δικτυο διανομησ φ. θεοκλη & υιοι λτδ / θεοδωρα ευσταθιου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαριοσ φοιτιδησ (αρτοποιεια) λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
αβρααμ πιττακησ & υιοι λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χάρης ιωάννου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ναστου βασιλικη,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαριοσ ασσιωτησ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαρινα παυλιδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μάριος αντωνίου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
βάσος ανδρέου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
αλεξησ σαμουτησ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαριοσ ελληνασ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
αλεξια σολωμου / βιργινια νικολαϊδου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
σπυροσ χουτρησ (λευκονιτζιατησ) & υιοι λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
σαββασ λεωνιδα & υιοι λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
παυλοσ ζηνωνοσ & yioi λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ομηρου νικολασ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
νατασα χριστου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
μαριοσ ζωσιμασ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
γκαραζ μαριοσ μενελαου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
ντινοσ πουπασ λτδ,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
τασσοσ σιαλησ & sara zanardelli,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
χρυσή κτένα,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
παυλοσ σπυρου,CY,Cyprus,project,,,,,,,,,,,,,,,,,true,
