beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
noel mc manus engineering ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
noel mc manus engineering ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
noel mcintyre,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
nora o'reilly,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
north cape seafoods ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
north east management,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
northern delights ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
northwest film school,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
novus via ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
novus via ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
nubie foods ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
nutrisnax ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
omniscout,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
onlinedvdrentals ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
onm systems ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
opinade ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
optinergy ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
optinergy ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
orla clancy t/a clanwood farm,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
orla leydon,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
orla o grady design studio,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tom leonard,IE,Ireland,project,,,,,,,United Kingdom,Northern Ireland,Fermanagh,Carrybridge,BT94 5NF,,,"Crawfords Marina, Carrybridge, Lisbellaw BT94 5NF, UK",54.28363179999999,-7.5456853,True,
ovagen group ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ovisafe limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ovisafe ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ozone consultancy ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ozonetech,IE,Ireland,project,,,,,,,Sweden,Stockholms län,,,126 30,Elektravägen,53,"Elektravägen 53, 126 30 Hägersten, Sweden",59.2940212,18.0089894,True,
p23 / rory staunton,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
p23 / rory staunton p/g,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
paddy gilboy,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
paddy mcglade,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
padraig cuddy,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
padraig higgins 2011/01,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pagan tees,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pamela flynn 2009/39,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
parasite supplies ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
park lawn tree services ltd -,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
park lawn tree service  - cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
parklawn tree services ltd be,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pat greally/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pat lyons t/a pliosense p/g,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pathways software ltd./cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
patricia clarkson,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
patricia clarkson & dean swarray,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
patrick larke,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
patrick mccaul,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
patrick murray,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
patrick shalvey,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
patrick tennyson,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
paul & kieran mckenna,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
paul byrne signs,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
paul connaughton,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
paul crossan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
paul nash/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pauline naughton,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pauline rooney,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
paulo oliverio f/s,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pauric sheridan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pcs ireland b/e,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pcs ireland ltd p/g,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
peadar fay,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
peat treat limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
peg hackett,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
perelino ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
perrin knight,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
peter fulop,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
peter molloy molloy shot blasting & powder coating,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
peter montgomery,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
peter nee/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
philip brady,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
philomena connors/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
phovio,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pitch care & repair,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pixi designs/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
plasma precision ltd b/e,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
platinum markeing,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
playchimes ireland limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
playchiumes ireland ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
poca systems ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pocket heroes ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
polar ice tech limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
polar icetech ireland limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
polarlight ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
powermark supplies/feas,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pqms sixp limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
precise engineering products limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
prefero limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
premier business media limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pressed 4 time/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
prevent a fire/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
primo coackworks limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
procure ireland collaborative purchasing,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tommie mccormack - cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
prosmile dental ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pure designs - cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
purple decks,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
purple spade ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
pyxis black limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
q energy applications ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
quality energy systems,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
quality meats cavan ltd,IE,Ireland,project,,,,,,,United States,New York,New York County,New York,10019,West 58th Street,57,"57 W 58th St, New York, NY 10019, USA",40.7649079,-73.976242,True,
quickcrop,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
quickcrop ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
r & d services,IE,Ireland,project,,,,,,,United States,Tennessee,Putnam County,Cookeville,38501,Mill Drive,102,"102 Mill Dr, Cookeville, TN 38501, USA",36.1714442,-85.54447909999999,True,
r & m solar energy ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
raimondas pagojus,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rashid butt/emp,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rathmullen enterprise group,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ray & michael connolly,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ray lynch,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ray mctigue,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ray o'rourke,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
raymond magarahan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
raymond mccullagh,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rdc designs ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
reascal resources,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
red million,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
redmond cabot p/g,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
reel fishy,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
renata hazi & balazs andriszal    2010/46,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
richard burke garden services,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
richard flynn,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
richart,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rivendell technical ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rivendell tecnical solutions ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
riverside comforts,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rmm designs,IE,Ireland,project,,,,,,,India,Maharashtra,Mumbai Suburban,Mumbai,400057,,,"601 Prathamesh, 37 M.G Road,behind Bhide Bungalow, Vile Parle-East, Navpada, Park Road, Vile Parle, Mumbai, Maharashtra 400057, India",19.1019649,72.8466162,True,
robert lucas,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
robert vallance/t/a bobval penworks,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
robin shortt/emp,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
roisin mcardle,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ronan carroll/emp,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ronan hanna,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ronan mcdonnell,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ronnie kane,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rory brogan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rory connolly/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rory doyle / priming,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ros,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rosaleen coates,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
roschem products ltd - cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
roscommon chocolate co ltd bp,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
rothwell painters & decorators ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ruth duignan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ryszard ziarnowski,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
s.n thuar mhic ¿adaigh,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
samantha watkinson,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
samuel kress,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sandra mcmahon & paula dobbin,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sandra mcmahon + paula dobbin,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sandra murphy/geraldine murphy,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
"satellite broadband, kevin ryan",IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sea trawl ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
seadna ryan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
seamus mcmahon,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
seamus reilly,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
seamus reilly & anne cusack /    business expansion,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sean bermingham,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sean cannon,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sean hoolan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sean kelly,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sean ronayne p/g,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
"seanie & jesse morris, t/a dezynamite",IE,Ireland,project,,,,,,,,,,,,,,,,,True,
seanie & jessie morris,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
"seaotharlann chonamara teo, complete    laboratory solutions",IE,Ireland,project,,,,,,,,,,,,,,,,,True,
seavite/feas,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
secretarial outsourcing,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
seiribhisi cartalnnaiochta sna meain nua,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
senior enterprise 2012,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
seodra ban,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
setanta tours,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sew easy,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sharleen mccaffrey / priming,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
shasta,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
shawn hicks t/a wooden gems,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sheila moran,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
shelmalier catering ltd/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
shop exhibition/m2,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
shopinleitrim.com,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
shredbar ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
shuttercraft ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sian breslin,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sign warehouse,IE,Ireland,project,,,,,,,United States,Texas,Grayson County,Denison,75020,Texoma Drive,2614,"2614 Texoma Dr, Denison, TX 75020, USA",33.77486,-96.574924,True,
sile quinlan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
silver bridge stainless steel limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
simon moran - cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
simon reilly,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sinead clarke t/a essenc,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sinead dolan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sinead o'connell,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sinead thornton,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sk kindling products,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sky west aviation/cap,IE,Ireland,project,,,,,,,United States,Texas,Midland County,Midland,79706,Earhart Drive,2805,"2805 Earhart Dr, Midland, TX 79706, USA",31.9310572,-102.2111791,True,
slainte medical care/feas,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
slipstream edi limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
smartheat,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
smorgasboard ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
snap printing ltd/emp,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
snugglies,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sonorplex ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
soraya ricalde jewellery studio,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
source qa,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
spireford ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
spoilt child design,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sporttracker,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sprayfoam limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
st barry gfc,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sunsoft,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sunsoft ltd.,IE,Ireland,project,,,,,,,Greece,,,Athina,117 45,Machis Analatou,103,"Machis Analatou 103, Athina 117 45, Greece",37.95160000000001,23.721091,True,
supermacs,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
supermacs1,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
supervalu,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
survive & thrive,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
start your own business,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
steel formed sections ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
stephen bohan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
"stephen dowling, t/a bovigene",IE,Ireland,project,,,,,,,,,,,,,,,,,True,
stephen keane,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
stephen mcelvaney,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
steven corley,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
stitchy press,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
stone source,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
stormount castle ltd/emp,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
stuart lock,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
studywizzard,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
stylefish.ie,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
susan mannion - feas,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
susan tomelty,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sweetie pies/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sylvester geoghegan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
syob russian & english,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
t x upholstery ltd - emp,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
take it easy,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
talkforme(ksh holdings ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tara stone construction,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tayna cannon,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
technical ideas.com,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tegre sliding wardrobes,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tell tales,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tellnet/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
terence doherty,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
terry mcelvaney,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
the church of ireland,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
the dolly tub,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
the forge/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
the plantfiles ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
the printworks - cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
the waiting room,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
thomas cosby,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
thomas cunniffe/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
thomas flynn/feas,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
thornhill farm fresh,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tim carew,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tim hurley,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tim morris,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
timber & thyme,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tir na n'og collooney childcare (    cherryswan ltd),IE,Ireland,project,,,,,,,,,,,,,,,,,True,
titetug,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tj doyle fitted kitchensltd/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tj jordan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tmts,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tober quarry ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tom & hilda ryan t/a shedco,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tom barden,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tom daly,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tom keague 2011/42,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tom keague/emp,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tom moyles/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tomasz barwiak,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tommy griffith t/a pel b/e,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tone engineering,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tony hilton,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tony riley,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
top line markings cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
topline markings ltd be,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
toto productions,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
touchwood designs,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
trevor flanagan,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
trevor steele,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
truckscience p/g,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
tullyforge ltd be,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
unitach machinery limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
uppiddee inc,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
urbod ltd/emp,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
utopia,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
"v & pb construction ltd.,",IE,Ireland,project,,,,,,,,,,,,,,,,,True,
valerie roberts,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
vantage point broadcast c/o alan daly    & patrick murray,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
vector workplace and facility management ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
victor del rosal f/s,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
vincent fahy,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
vincent southall,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
virginia concepts ltd.,IE,Ireland,project,,,,,,,United States,Virginia,,Virginia Beach,23453,Crusader Circle,2844,"2844 Crusader Cir # 400, Virginia Beach, VA 23453, USA",36.8004431,-76.06942269999999,True,
virtual guard international,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
vision built manufacturing limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
visual brand communications ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
walsh's confectionery limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
walshs confectionery/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
waterjet precision profiles,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
waterteck 200,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
we solve ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
web audio visual engineering (wave) ltd    2011/34 stephen bennett,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
web design course 2008,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
web development training,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
webreach ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
website search engine optimisation,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
wedding runner ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
westboat - cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
westboat ltd capital refundable,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
westrate/cap,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
whatzere global limited,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
white oaks fellowship good counsell,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
who has it ltd.,IE,Ireland,project,,,,,,,United Kingdom,Northern Ireland,Newry and Mourne,Warrenpoint,BT34 3FN,,,"Unit 3B Greenan Rd,, Milltown Industrial Estate, Warrenpoint, Newry BT34 3FN, UK",54.1220894,-6.269689800000001,True,
whohasit ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
wilhelm wines ltd/feas,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
william dunne,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
willow design and publishing ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
3dom filaments ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
aileesh ridgeway,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
andrew pelham burn b/e,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ardee sauce co. ltd,IE,Ireland,project,,,,,,,United Kingdom,Northern Ireland,County Down,,BT30 6TE,Ballydugan Road,18B,"Ballydugan Industrial Estate, 18B Ballydugan Rd, Downpatrick BT30 6TE, UK",54.32102200000001,-5.720720000000001,True,
austin outdoor living/cap,IE,Ireland,project,,,,,,,United States,Texas,Williamson County,Georgetown,78626,Interstate 35,4307,"4307 I-35, Georgetown, TX 78626, USA",30.605243,-97.685549,True,
wisp teo.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
wizzard innovations,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
wobego ltd.,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
"wobego ltd.,",IE,Ireland,project,,,,,,,,,,,,,,,,,True,
woodstock welding p/g,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
ybstag ltd,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
youm from mums,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
yvonne hollidge t/a creative cheese works,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
yvonne kinnearney,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
zac drummond,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
zachbury ltd. t/a tdf,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
sheelin meats ltd.,IE,Ireland,project,,,,,,,Ireland,County Cavan,,,,,,"Carrick, Co. Cavan, Ireland",53.80272770000001,-7.391855199999999,True,32091
bosco house ltd,IE,Ireland,project,,,,,,,United Kingdom,England,Merseyside,,L20 7AP,Merton Road,59-61,"Bosco House, 59-61 Merton Rd, Bootle L20 7AP, UK",53.4490038,-2.9912296,True,
brian woods t/a irish collectables,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
carlingford & mourne region ltd,IE,Ireland,project,,,,,,,Ireland,County Louth,,Carlingford,,Ghan Road,,"Ghan Rd, Liberties of Carlingford, Carlingford, Co. Louth, Ireland",54.041298,-6.177287799999999,True,
clarke steel fabrication,IE,Ireland,project,,,,,,,,,,,,,,,,,True,
